NOC,30. Februar,A North American Team,Acipactli,Acturus,Afghanistan,Akatonbo,Alain IV,Albania,Alcaid,Alcyon-6,Aldebaran,Aldebaran II,Aletta,Algeria,Ali-Baba II,Ali-Baba VI,Allegro,Aloha II,American Samoa,Amolgavar,Amstel Amsterdam,Amulet-7,Ancora,Andorinha,Andorra,Andromeda,Angelita,Angerburg,Angola,Anitra,Antares,Antigua and Barbuda,Antwerpia V,Apache,Aphrodite,Arcturus,Ardilla,Aretusa,Argentina,Argentina-1,Argentina-2,Argeste,Argo II,Argonaut Rowing Club,Argus,Ariel,Ariette-8,Armenia,Aruba,Aschenbrodel,Astrid III,Atalanta Boat Club-1,Athens-2,Atlanta,Augsburg,Ausonia,Australasia,Australia,Australia-1,Australia-2,Australia-3,Austria,Austria-1,Austria-2,Azerbaijan,"BLO Polo Club, Rugby",Babe,Baby-9,Baccara,"Bagatelle Polo Club, Paris",Bahamas,Bahrain,Bajazzo,Balaton,Ballerina IV,Bamba,Bangladesh,Barbados,Barco Deloro,Barion/Bari-2,Barrenjoey,Beatrijs III-1,Beaver,Belarus,Belarus-1,Belarus-2,Belgium,Belgium-1,Belgium-2,Belgium-3,Belgium-4,Belize,Bella,Bellatrix IX,Benin,Bera,Berliner Ruderclub,Berliner Ruderclub Sport-Borussia-1,Berliner Ruderverein von 1876-2,Bermuda,Bermudes,Bermudian,Bhutan,Bim,Bingo,Bissbi,Blue Red,Bluebottle,Boer Team,Bohemia,Bolivia,Bona Fide,Bonzo,Boreas,Boreas-2,Bosnia and Herzegovina,Botswana,Brandenburg,Brat,Brazil,Brazil-1,Brazil-2,Bremen,Breslau,Brigantia,British Virgin Islands,Bronia,Brunei,Brussels Swimming and Water Polo Club,Brynhild-2,Bu III,Bucintoro Venezia,Bucintoro Venezia-1,Bulgaria,Bulgaria-1,Bulgaria-2,Buraddoo,Burevestnik,Burkina Faso,Burundi,Buscape II,Bylina-2,Calcinhas,Calypse II,Cambodia,Cambria,Cambridge University Boat Club-2,Camelia,Cameroon,Camille,Canada,Canada-1,Canada-2,Canada-3,Canopus,Cape Verde,Caprice,Carabinier-5,Cayman Islands,Central African Republic,Century Boat Club-1,Cercle Nautique de Reims-4,Cercle de l'Aviron Roubaix-4,Ceres II,Cha-Cha III,Chad,Chaje II,Chamukina,Chance,Chicago Athletic Association-2,Chile,China,China-1,China-2,China-3,Chinese Taipei,Chinese Taipei-1,Chinese Taipei-2,Chok,Christian Brothers' College-1,Chuckles,Cicely-1,Cinara-13,Ciocca,Ciocca II,Circus,Clementine V,Club Nautique de Dieppe-5,Club Nautique de Franais-1,Club Nautique de Lyon-2,Cobweb-1,Colette-10,Colombia,Comanche,Combine,Comoros,Compigne Polo Club,Complex II,Congo (Brazzaville),Congo (Kinshasa),Cook Islands,Cornwall,Costa Rica,Cote d'Ivoire,Covunco III,Crabe I-11,Crabe II-12,Crete,Croatia,Cuba,Cuba-1,Cupidon III,Cupidon Viking,Cuxhaven,Cyprus,Czech Republic,Czech Republic-1,Czech Republic-2,Czechoslovakia,Czechoslovakia-1,Czechoslovakia-2,Czechoslovakia-3,Daisy,Damoiselle,Damoiselle IV,Danaldo,Dansk Idrts Forbund,Danuta,Danzig,DeRuyter,Demi-Mondaine-15,Denmark,Denmark-1,Denmark-2,Denmark/Sweden,Deutscher Schwimm Verband Berlin,Devon and Somerset Wanderers,Diablo,Dick-8,Dinah V,Djibouti,Djinn,Dolfijn,Dominica,Dominican Republic,Donar III,Dormy-1,Druzhba,Ducky-16,Dylan-2,EA II,East Germany,East Germany-1,East Germany-2,East Germany-3,Ecuador,Edelweiss II-1,Egypt,Eissero VI,El Salvador,Eleda,Elisabeth V,Elisabeth X,Elsie,Emily,Encore,England,England-1,Enotria,Equatorial Guinea,Eritrea,Erna Signe,Escapade,Espadarte,Espardate,Esperia,Espuma del Mar,Essen,Esterel-1,Estonia,Ethiopia,Ethnikos Gymnastikos Syllogos,Evita VI,Fada,Falcon IV,Falcon VI,Faneca,Fantasio III,Fantlet-2,Favorite Hammonia-3,Favorite-17,Federated States of Micronesia,Femur-18,Feo,Fiji,Finland,Finn II,Firebird II,Formosa,Fornebo,Fortuna,Foxhunters Hurlingham,Fram,Fram III,France,France-1,France-2,France-3,France-4,Frankfurt Club,Freddy,Freia-19,Freja,Frieda,Frimousse,Frip IV,Fruits,Gabbiano,Gabon,Galatea II,Galejan,Galerna,Gallant,Gallia II,Galopin-20,Galt Football Club,Gam II,Gambia,Gem,Gem II,Georgia,Germania II,"Germania Ruder Club, Hamburg","Germania Ruder Club, Hamburg-2",Germany,Germany-1,Germany-2,Germany-3,Germany/United States,Ghana,Gilliatt V,Girl Pat,Giselle-6,Gitana-21,Glider,Glisten,Great Britain,Great Britain-1,Great Britain-2,Great Britain-3,Greece,Greece-1,Greece-3,Grenada,Grifo III,Grifo IV,Grifone,Gteborgs Roddfrening-2,Gteborgs Roddklubb-1,Guam,Guanahani,Guatemala,Guinea,Guinea Bissau,Gullvinge,Gustel V,Gustel X,Guyana,Guyoni,Gwendoline-22,GyoshuII,Gyp-23,Gyrinus-1,Haiti,Hakahana,Hamburg,Harmony,Hatuey,Hayama,Hb-24,Heatherbell,Heidelberg,Heira II,Helsingfors R. K.,Hera-1,Heroine,Hi-Hi,Hilarius,Hirondelle,Hojwa,Holland,Hollandia,Honduras,Hong Kong,Hong Kong-1,Hornet,Humbug V,Hungaria,Hungaria Evezos Egylet,Hungary,Hungary-1,Hungary-2,Hurlingham-2,Iceland,Ilderim,Impala,Inca,Independent Rowing Club-3,India,India-1,India-2,Individual Olympic Athletes,Indonesia,Indonesia-1,Indonesia-2,Inga-Lill XXXXIII,Ingegerd,Iran,Iraq,Ireland,Ireland-1,Ireland-2,Ireland-3,Irene,Israel,Israel-2,Italia,Italy,Italy-1,Italy-2,Italy-3,Jamaica,Jamaica-2,Japan,Japan-1,Japan-2,Japan-3,Jeanette-25,Jest,Jet,Jill,Jo,Johan,John B,Jordan,Joy,June Climene,Jupiter,K Division Metropolitan Police Team-3,K.S.S.S. 1912-2,KNS,Kalayaan,Kannibaltje,Kathleen,Kazakhstan,Kemphaan,Kenya,Kerstin-1,Kiel,Kingfisher,Kiribati,Kitty-1,Kln,Kon-Tiki,Konstanz,Korshun,Kosovo,Kristiania Roklub,Kristiania Roklub-1,Kuling,Kullan,Kurush II,Kuwait,Kyrgyzstan,L'Aile VI,LaBandera,Lady C,Lalage,Laos,"Large boat, Central Naval Prep School ""Poros""-1",Lasha,Latvia,Latvia-1,Latvia-2,Lbeck,Leander Club #1-1,Leander Club #2-2,Leander Club-1,Leander Club-2,Lebanon,Legionario,"Lemzos Thorichton ""Psara""-3","Lemzos Thorichton ""Spetsai""-4",Lerina,Lesotho,Lett,Libellule de Paris,Libellule de Paris-3,Liberia,Libya,Liechtenstein,"Life boat naval ship ""Spetsai""-1",Linglom,Lithuania,Liverpool Police Team-2,Llanoria,London City Police-1,Lotta IV,Lucky,Lucky Girl-1,Lucky Star,Ludwigshafener Ruder Verein-1,Ludwigshafener Ruderverein,Lully II,Luxembourg,Luxembourg-1,Luxembourg-2,Lyn-2,Lynn,Ma'Lindo,Mac Miche,Macedonia,Macky VI,Mad Dog,Madagascar,Magda IX,Magdalen College Boat Club-1,Maid of Lebanon,Mainz,Malawi,Malaya,Malaysia,Malaysia-1,Malaysia-2,Maldives,Mali,Malta,Mamie-4,Manana,Marga-2,Margaret,Mari,Marie-Tim,"Marinai della nave da guerra ""Varese""",Marmara,Marmi II-1,Marshall Islands,Marsouin-26,Martha-27,Maryke,Mascaret-28,Mascotte,Matrero II,Mauritania,Mauritius,May Be,May Be VII,May-Be 1960,Mebi,Merope,Merope III,Meteor,Mexico,Mexico-1,Mexico-2,Mignon-29,Milwaukee Athletic Club-1,Minerva Amsterdam,Minotaur,Mirtala,Miss Nippon IV,Miss Nippon V,Missouri Athletic Club-3,MitaII,Mizar,Mohawk Indians-2,Moldova,Monaco,Monaco-1,Monaco-2,Mongolia,Monica,Montenegro,Moorina,Morena,Morocco,Moseley Wanderers,Mosk II,Mouchette-2,Mound City Rowing Club-2,Mozambique,Mutafo,Myanmar,Myojo,Mystery,Naiad,Namibia,Namoussa,Nan-2,Nauru,Nausikaa 4,Nautikos Omilos-3,Nepal,Nephos I,Neptun II,Netherlands,Netherlands Antilles,Netherlands-1,Netherlands-2,"New College, Oxford-2",New York Athletic Club-1,New York Athletic Club-4,New Zealand,New Zealand-1,New Zealand-2,Newfoundland,Nicaragua,Niger,Nigeria,Nigeria-1,Nigeria-2,Nikh,Nina,Nina Claire-30,Nirefs,Nirwana,Nokaut II,Nora,Noreg,Norman-1,Norna,Nortazo,North Borneo,North Korea,North Korea-2,North Yemen,Norway,Norway-1,Norway-2,Norwegian Rowing Association,Nrnberg,Nurdug II,Nykjbings paa Falster,Oleander II,Oleander XII,Olen,Olimpia,Olle,Olympion,Oman,Omas Helliniki P. S.,Omilos Ereton Peiraios-2,Omilos Ereton Smyrnis,Oranje,Ormsund Roklub-2,"Osborne Swimming Club, Manchester",Paka,Paka V,Pakistan,Palau,Palestine,Pam,Pampero,Pan,Pan II,Pan-Hellenic Athletic Club,Panama,Pandora,Panhellenios Gymnastikos Syllogos-1,Pannonia RC/National RC,Papua New Guinea,Paraguay,Partenope,Pasodoble,Patricia,Paula,Pegaso,Peiraikos Syndesmos-2,Peri,Peri II,Persey,Peru,"Phalainis ton Thorichtou ""Hydra""-2","Phalainis ton Thorichtou ""Psara""-3",Philippines,Phoenix,Pierre et Jean-3,Pigoule,Pimm,Pistoja/Firenze,Plume-patte-32,Poland,Poland-1,Poland-2,Poland-3,Polyteknisk Roklub-1,Portugal,Portugal-1,Portugal-2,Posillipo III,Potsdam,Pousse-Moi Pas VII,Primorka,Proteus II,Puerto Rico,Puerto Rico-1,Puerto Rico-2,Pupilles de Neptune de Lille #1-3,Pupilles de Neptune de Lille #2-1,Qatar,Qu'Importe,Quand-Mme-2,Quand-Mme-33,Quicksilver-2,"R.-V. Germania, Leitmeritz",Racing Club de France,Raili,Ral-Club Barcelona,Ralia,Ravenswood Boat Club-2,Red Dragon,Red Indian,Refugee Olympic Athletes,Rhodesia,Rhythm,Riccar,Rififi,Rika II,Roddklubben af 1912-1,Roddklubben af 1912-2,Roehampton-1,Roklubb Kbnhavn-2,Roma,Romania,Romania-1,Romania-2,Romolo,Rose Pompon,Rostock,Rowing Club Castillon-3,Roy,Royal Club Nautique de Gand,Rozenn-3,Rush IV,Rush V,Rush VII,Russia,Russia-1,Russia-2,Russia-3,Rwanda,Saar,Sabre,Saga-2,SagaII,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Salamander,Samoa,San Marino,Sandra,Sans Atout-1,Santa Maria,Sao Tome and Principe,Sarcelle-35,Saskia,Sass-2,Saudi Arabia,Scamasaxe-34,Scaup,Scotia,Scotland,Scotland-3,Scram,Sea Dog-2,Seawanhaka Boat Club-1,Senegal,Serbia,Serbia and Montenegro,Serendipity,Seychelles,Sheerio,Shoveller,Shrew II,Siames-Cat,Sibindi-2,Sidi Fekkar-36,Sierra Leone,Sif,Sildra-1,Silja,Singapore,Singapore-1,Sirene,Sjovinge,Skidoo,Skum,Slaghoken,Slaghoken II,Slovakia,Slovakia-1,Slovakia-2,Slovenia,Smyrna,Snap,Snowten III,Snude,Societ Nautique de la Marne,Societ Nautique de la Marne-1,Societ Nautique de la Marne-3,Socit Nautique de Bayonne,Socit Nautique de Bayonne-2,Socit Nautique de la Basse Seine-1,Solomon Islands,Somalia,Sonja II,Sorais-2,Souriceau-38,South Africa,South Africa-2,South Korea,South Korea-1,South Korea-2,South Sudan,South Vietnam,South Yemen,Souvenance,Soviet Union,Soviet Union-1,Soviet Union-2,Soviet Union-3,Spain,Spain-1,Spain-2,Spirit III,Spirit VI,Springbok,Squid III,Sri Lanka,St. Louis Amateur Athletic Association,St. Louis Southwest Turnverein #1-2,St. Louis Southwest Turnverein #2-3,St. Margrite,St. Rose-2,Stade Franais AC-2,Starita,State VI,Stella-2,Struten,Studenternes Roklub-2,Subbnboana,Sudan,Sunshine,Suriname,Surprise,Suzon IV-39,Suzy-2,Swaziland,Sweden,Sweden-1,Sweden-2,Sweden-3,Sweden-4,Swedish Star,Swift,Switzerland,Switzerland-1,Switzerland-2,Sydney Rowing Club,Sylvia,Symphony,Syndi,Syria,Taifun,Tajamar,Tajikistan,Tan-Fe-Pah,Tango,Tantalus,Tanzania,Tengiri,Teresita,Terrible,Thailand,Thailand-1,Thailand-2,Thalatta,Thames Rowing Club,The Cloud,Thessalonki-1,Three Leaves,Three Star Too,Tichiboo,Tilly,Tim-Tam III,Timor Leste,Tineke,Tip,Titia,Tlaloc,Togo,Tom Kyle,Tomahawk II,Tonga,Tornado,Toronto Argonauts,Tournade-40,Tramontane,Trans-Mississippi Golf Association-2,Trickson VI,Trinidad and Tobago,Trintel II,Tritons Lillois-2,Tu-Fri,Tulilind,Tunisia,Turkey,Turkmenistan,Turquoise-1,Tutti V,Tuvalu,Twinkle,Twins II,USFSA,Ubu,Uganda,Ukraine,Ukraine-1,Ukraine-2,Umberta V,Unified Team,Unified Team-1,Unified Team-2,Unified Team-3,Union des Socits Franais de Sports Athletiques,Unique,United Arab Emirates,United Arab Republic,United States,United States Virgin Islands,United States Virgin Islands-1,United States Virgin Islands-2,United States-1,United States-2,United States-3,United States-4,United States-8,United States-9,United States/France,Univ. of Brussels,Unknown,Upton Park FC,Uragan,Uruguay,Uzbekistan,Uzbekistan-1,Uzbekistan-2,Vanuatu,Vaxholm Roddklubb,Venezuela,Venilia,Vento Sul,Verveine-41,Vesper Boat Club,Vicking,Vietnam,Viking,Viktoriya,Vim III,Vinga-1,Vinha,Virginie,Vision,Voloira II,Wales-4,Wannsee,Web II,Web III,Wendehals,West Germany,West Germany-1,West Germany-2,West Germany-3,West Indies Federation,Western Golf Association-1,Western Rowing Club-3,Whirlaway,White Lady,Widgeon,Wiking,Willem-Six,Windor,Winnipeg Shamrocks-1,Wolseley-Siddeley-1,Xantippa,Xolotl,Yemen,Yeoman,Yeoman V,Yeoman VII,Yeoman XII,Ylliam II,Ylliam VII,Ylliam VIII,Yugoslavia,Yugoslavia-1,Yugoslavia-2,Zambia,Zefyros,Zimbabwe,Zut,rn-2
AFG,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
